Customer_ID,Customer_Name,Gender,Age,Account_Type,Balance,Branch,Credit_Score,Loan_Status,Monthly_Income,Transaction_Count_Last_Month,Last_Login
3d271e1f-edad-4f43-bfc3-2ace299510d7,Justin Collins,Other,19,Recurring,435078.28,Hyderabad,349,Pending,117366.21,54,18-04-2025
2bc8f96b-8622-4d30-9010-d51667e46d77,Ruth Keith,Male,59,Fixed Deposit,259900.19,Bangalore,881,Not Applied,156609.11,0,29-12-2024
8bccff72-9ab8-4f8a-b3df-7cf8b8045073,William Gray,Other,62,Recurring,296046.44,Kolkata,477,Not Applied,104790.18,88,06-10-2024
3983fe58-0ca9-466f-a10d-2f99a9370813,Jennifer Santana,Female,23,Savings,200102.35,Kolkata,762,Not Applied,12299.59,65,14-06-2025
f7522d8d-742b-4a2b-9fe9-d5a0f19d9725,Barry Acevedo,Other,45,Savings,28326.06,Chennai,675,Approved,11717.31,29,24-03-2025
15dc7c44-5a07-4773-949c-b3e76f9d00c1,Ruth Massey,Other,45,Current,168263.42,Mumbai,529,Approved,77835.58,2,27-05-2025
26670c61-25f1-4ff2-b3d0-a3539799a38f,Susan Mcintosh,Other,61,Fixed Deposit,401623.87,Chennai,423,Not Applied,185976.87,20,20-04-2025
bcc5bb24-5e5f-4e66-b868-87b8a30e25cc,Tara Ramirez,Male,61,Current,3311.38,Delhi,373,Pending,53448.59,88,13-04-2025
7753a7de-58ab-45a8-8e46-9abe2e09c7e1,Susan Wade,Male,37,Savings,167416.09,Chennai,669,Pending,130529.1,83,03-02-2025
723b2cce-a613-4314-839a-e4e2f20ee6c0,Justin Brown,Female,47,Recurring,199686.18,Hyderabad,765,Not Applied,52194.42,48,20-12-2024
da0185eb-bfc2-4a66-85df-5436f3c81c7b,Morgan Mendoza,Male,28,Savings,269160.41,Delhi,686,Not Applied,71117.3,85,24-02-2025
90542573-a965-45d3-abcc-3681509616a4,Sheila Watts,Other,45,Savings,460007.95,Chennai,618,Pending,171128,84,04-11-2024
6b20920b-7dd2-4efc-9d80-c2ad13e8651f,Yvonne Lucas,Other,42,Recurring,173826.65,Kolkata,325,Approved,148483.67,61,25-01-2025
f47a292c-4f7d-465f-99d7-ca48d9965515,Heather Torres,Male,56,Current,174129.65,Hyderabad,881,Approved,28125.86,96,30-03-2025
06fde1a0-7732-47ce-80ef-dc72fdf6aff3,Samuel Reed,Other,50,Fixed Deposit,369013.12,Chennai,779,Not Applied,91453.38,37,22-08-2024
55567082-ac9d-4158-a68b-cfefa965943a,Sheila Kim DDS,Female,18,Savings,226656.75,Hyderabad,476,Pending,15542.26,14,06-05-2025
23d791fd-4bba-40ad-b8d9-2ccac4d80a62,Brent Benitez,Female,44,Savings,113077.81,Kolkata,888,Approved,101369.13,51,25-01-2025
c056052d-0075-4184-bdcf-4c64ce35cf77,Danny Martin,Male,69,Fixed Deposit,226767.32,Mumbai,661,Not Applied,135862.46,78,14-05-2025
9073e184-ffe1-482d-bab7-758f2e72cfba,Tonya Lynn PhD,Male,30,Savings,71287.65,Mumbai,649,Rejected,32515.5,45,14-05-2025
ef5eea71-dbf7-40bc-b1f1-8a33be1b86cf,James Nelson,Female,58,Fixed Deposit,89017.11,Bangalore,749,Not Applied,64888.14,24,15-02-2025
43b8ebe8-26e3-4992-8863-78794da02b78,Amy Kim,Female,20,Fixed Deposit,249685.52,Chennai,787,Rejected,85588.96,20,10-04-2025
8ada1f7d-1327-4949-9eed-f141178cf403,Stephen Miller,Male,56,Fixed Deposit,210043.8,Bangalore,694,Not Applied,184710.89,87,28-05-2025
76f964c2-e92c-48c2-a739-7feb0dfda8ff,Diana Hunter,Male,23,Recurring,457508.1,Hyderabad,377,Pending,198718.45,4,23-06-2025
5d570891-af1b-4cca-8c2e-ab6897b7bd6f,Terry Gonzalez,Male,25,Current,181834.56,Chennai,503,Pending,18533.15,69,22-07-2024
9f2c65bd-1e7a-4a47-8f4d-e29b0e6ad3ec,Olivia Lewis,Other,44,Current,290713.59,Mumbai,857,Pending,154591.51,46,15-10-2024
e5f5db00-8403-47f8-9ea1-55902a13186b,Melissa Short,Male,26,Recurring,316499.88,Delhi,435,Pending,80627.57,86,09-02-2025
a2831074-a1e9-4311-82e2-2e7f2723bd43,Jonathan Brady,Male,54,Current,7534.13,Bangalore,523,Rejected,84567.06,67,19-04-2025
9335347b-6a28-407b-96d9-d2036f33148a,Cheyenne Clements,Other,50,Current,332105.15,Hyderabad,559,Not Applied,153310.34,90,22-10-2024
e6f0bbe8-1bb8-4eaf-92a3-ba6f94bfd5b2,Karen Perez,Female,68,Current,89839.95,Bangalore,564,Pending,184501.02,17,15-05-2025
708f7a10-0d8d-4f10-a451-8b8729ff511b,Audrey Gray,Male,59,Savings,480574.09,Mumbai,668,Approved,190676.43,20,09-12-2024
8c2fcdd0-2755-4358-ae96-34fc11d2a821,Edward Cameron,Other,61,Recurring,75182.7,Mumbai,866,Approved,119653.29,91,31-03-2025
8e903b35-b22c-4747-b626-9dec448747b6,April Wiggins,Male,41,Current,207897.44,Delhi,444,Approved,77853.02,98,15-08-2024
a98c7700-448d-4fd9-9125-90a0af5a19a7,Gina Morgan,Male,32,Recurring,43589.48,Hyderabad,373,Not Applied,159634.33,85,16-06-2025
0d91b884-bd3f-416f-a617-8e859f05cd73,Bianca Peterson,Other,49,Current,498440.25,Bangalore,418,Approved,57690.26,22,28-11-2024
619af799-02e0-4b93-8a05-934e0363634a,Patrick Bowers,Female,49,Current,251595.31,Mumbai,832,Approved,117174.07,63,07-03-2025
4f50449c-65f2-440f-bc61-5b0256da3077,Wendy Long,Other,41,Recurring,298097.12,Hyderabad,687,Rejected,78129.91,66,01-11-2024
64456ff5-98b1-4f4c-beef-89705a3bd03c,Elizabeth Johnson,Male,58,Fixed Deposit,34471.16,Mumbai,472,Not Applied,134759.9,39,22-02-2025
036ab280-2ce7-48c2-9a41-bc9f5f08ca24,Michael Leon,Female,69,Recurring,375230.27,Delhi,790,Not Applied,55675.79,9,13-07-2024
f3de8568-7fd9-4233-983e-ae5970ade6a0,Jennifer Barker,Other,66,Fixed Deposit,105742.89,Delhi,817,Approved,46402.66,88,16-10-2024
6086d4f1-5164-4829-9e87-e060229cb712,Carla White,Other,66,Savings,449129.09,Kolkata,808,Not Applied,184465.43,51,04-09-2024
bd3df220-19fe-4c47-bf9f-466c340f308f,Michael Wright,Female,69,Recurring,103364.68,Chennai,851,Rejected,29342.7,71,20-09-2024
f9b0790d-27e5-4e03-bef1-6cfce5d89903,Todd Lane,Male,29,Fixed Deposit,96153.17,Hyderabad,451,Rejected,106132,74,12-09-2024
c3a857a0-d2e8-4645-9d3f-cfae7a4be171,Richard Daugherty,Other,56,Current,19238.28,Kolkata,753,Pending,51962.03,60,27-08-2024
4981de42-8ed3-44b6-8cbb-32622f733400,Linda Mays,Other,19,Savings,236561.41,Delhi,576,Rejected,17396.69,63,01-12-2024
11149297-dccc-4b3b-80a7-8728acda8b3f,Cindy Mendoza,Other,20,Recurring,282855.73,Hyderabad,805,Pending,16843.58,4,24-02-2025
f5b4bda4-f520-43a1-89af-667138f00591,Seth Wiley,Male,66,Fixed Deposit,33788.61,Mumbai,737,Approved,43292.14,52,11-12-2024
79be8368-4d88-47ce-a4de-ac406c5894db,Bruce Hill,Other,54,Fixed Deposit,387988.28,Delhi,766,Pending,174686.37,54,27-12-2024
aed205a2-0513-4889-b322-d47135fc41c5,Joseph Allen,Female,66,Recurring,227191.13,Bangalore,694,Pending,63670.96,36,01-12-2024
f24fbb22-7985-4b67-b0b2-f4c9cd86116e,Wendy Sullivan,Female,34,Fixed Deposit,262670.74,Mumbai,406,Approved,190587.24,55,03-04-2025
824a637b-b34e-450b-9698-c310639ea25d,Sarah Jackson,Other,66,Recurring,220940.61,Kolkata,627,Pending,120508.24,58,28-10-2024
d7e06d3d-5dda-4397-a0ae-4923e59206d3,William Hernandez,Other,19,Fixed Deposit,200980.77,Hyderabad,891,Rejected,92956.7,92,17-04-2025
4d743a8f-cb71-40f0-b365-39bf158d8d19,Christopher Fox,Female,19,Current,280260.53,Kolkata,862,Approved,120216.88,68,18-01-2025
7ca6eb4f-90a4-41bf-8d84-bed1835a0d55,Michael Rosales,Female,45,Recurring,78464.88,Kolkata,326,Not Applied,108172.69,72,02-06-2025
39d6edb1-d684-4850-a523-115724577b3f,Jenny Dean,Other,40,Recurring,91782.14,Hyderabad,399,Pending,154167.49,58,04-08-2024
e96bacd1-de7f-4761-9869-6bbb56b34f5d,Michael Henry,Female,54,Savings,431031.02,Mumbai,379,Rejected,63674.25,1,10-02-2025
e84f98c6-cf3c-48ea-bb11-c29835508c44,Wendy Williams,Male,49,Current,473111.62,Chennai,736,Not Applied,77079.57,64,13-08-2024
e861cb8e-0aeb-4f68-8980-babe5fe4fc01,Edward West,Male,50,Recurring,187281.35,Chennai,791,Approved,179877.92,59,28-02-2025
7dd78c10-b171-4601-bf5c-dda16ba388cd,Kelsey Alvarez,Male,18,Fixed Deposit,136101.59,Chennai,428,Approved,189826.74,50,22-12-2024
429c6510-839d-4e33-a65f-e246eb426854,Timothy Byrd,Male,36,Fixed Deposit,322355.77,Hyderabad,604,Approved,179586.06,29,11-01-2025
920f443e-e297-415c-b67f-b17a46d48186,Margaret Collier,Female,19,Fixed Deposit,204958.35,Delhi,804,Rejected,89695.12,10,16-09-2024
2a25e79e-779a-430a-b7fc-06832a15c968,Mr. Jesse Arnold,Male,61,Savings,13667.79,Delhi,740,Not Applied,158269.45,91,16-05-2025
9432d611-c387-492d-b0df-4f51aaf26d74,Melissa Adams,Other,43,Recurring,78920.15,Hyderabad,625,Approved,100503.79,75,24-12-2024
74218b97-b3b1-464f-980f-94797c2f0d19,Tony Davis,Other,49,Fixed Deposit,358270.14,Bangalore,654,Rejected,104532.57,38,11-08-2024
880ce116-1a52-4401-b360-bbf44ab15829,Sara Wilkerson,Male,23,Savings,329803.05,Mumbai,605,Rejected,48889.22,89,10-01-2025
eb28a687-9495-4417-b961-65628dce7cc7,Stephanie Waters,Other,49,Savings,14520.9,Bangalore,479,Not Applied,122314.76,76,28-04-2025
e70cde29-ed34-4ceb-8b9f-065c0e38d471,Kimberly Newman,Male,21,Recurring,111764.11,Hyderabad,639,Approved,45365.82,71,13-04-2025
4544e94d-2e5e-4125-a6c8-8eeaeddabbb7,Lauren Moore,Male,28,Fixed Deposit,116306.32,Hyderabad,713,Approved,72997.29,62,13-12-2024
3bdaf145-5704-46b1-96d0-aaf871169fb5,Karen Thompson,Male,34,Current,336274.48,Delhi,824,Pending,172455.74,63,20-11-2024
d330f985-7131-4948-87d9-8fe164009da0,Joanna Lee,Other,55,Fixed Deposit,10835.56,Mumbai,682,Approved,49344.4,60,06-07-2024
80d150db-0b59-43e7-ae3f-0df7a458910d,Tracy Nelson,Other,41,Current,52950.18,Kolkata,757,Not Applied,23520.07,53,30-07-2024
c4ca78ed-a522-4ad0-bf62-46b039262c6f,Taylor Jensen,Male,22,Current,400158.13,Mumbai,396,Rejected,23111.44,91,24-03-2025
1ef52e74-bb8f-409f-a08e-0c9e135a16b8,Blake Wright,Male,69,Fixed Deposit,90093.79,Delhi,577,Not Applied,188749.06,93,12-09-2024
499a1cbb-00f6-4353-9bd8-11f0fa34462d,Susan Elliott,Male,51,Current,326720.31,Kolkata,306,Approved,106314.88,72,22-11-2024
3a5bfd78-0edf-4a0f-a15c-e1c391d7de0b,Luis Jones,Male,23,Savings,119853.21,Kolkata,448,Rejected,87788.29,94,04-12-2024
a9939c9a-7acc-4120-97c5-3d8d0d252c97,Gregory Evans,Female,39,Savings,50621.25,Mumbai,736,Not Applied,164066.93,57,30-09-2024
bad0ccdc-2839-46d9-ac18-d3423029360b,Daniel Dunn,Male,28,Fixed Deposit,122342.92,Hyderabad,895,Approved,168806.93,84,11-07-2024
52fd0cc3-cb64-4eaa-b057-f1cf7896338c,Carolyn Williams,Other,65,Recurring,361411.2,Chennai,360,Approved,73116.3,55,28-11-2024
2c0edb99-3735-4fa3-86ce-b995757818b5,Arthur Griffin,Male,33,Savings,427992.54,Delhi,541,Approved,141787.43,33,24-02-2025
4b22a746-7e0c-498d-9c10-8e668e564600,Rebekah Mueller,Female,50,Fixed Deposit,415279.71,Delhi,780,Pending,156513.34,30,16-03-2025
e96848c1-7057-49fd-bf04-134048756cd9,Rachel Jimenez,Other,26,Current,199194.58,Chennai,422,Pending,134383.63,51,26-03-2025
b7f2f12b-2d0d-4a8a-8220-bb533f07514e,Kelly Mckee,Female,23,Savings,334374.48,Bangalore,633,Pending,38803.06,88,16-11-2024
858c8c0a-6093-40a3-b38c-3c7ab900491e,Maria Lawson,Male,33,Fixed Deposit,103287.16,Bangalore,740,Rejected,176417.79,75,02-03-2025
058a9bd1-53c8-4e84-b3c7-44b7b16f584d,Paul Shaw,Other,46,Fixed Deposit,147280.72,Delhi,670,Not Applied,112427.97,0,13-02-2025
6406ae2a-7f6b-4777-b28e-4d5cee79ab70,Kyle Levy,Male,20,Recurring,448271.57,Chennai,413,Rejected,63669.76,54,19-01-2025
8ee74ce5-582d-496f-86e0-62b36502c70d,Audrey Ray,Other,37,Current,7487.96,Chennai,513,Rejected,90793.36,21,29-11-2024
9cbf59c1-365f-467b-8f2d-aea28afe9681,Bradley Hayden,Other,53,Current,43668.76,Kolkata,770,Approved,17138.51,39,14-12-2024
9f98b92a-c7d0-4a29-95ff-deb09cce5c67,Isaac Holden,Other,36,Current,104735.24,Hyderabad,633,Approved,34294.69,0,27-02-2025
03b5f34f-5567-4c5a-b4b1-b478a2983863,Veronica Mccormick,Female,43,Fixed Deposit,14239.57,Bangalore,303,Rejected,155453.88,64,02-01-2025
27228ea0-5998-43c0-8e70-aead91258da1,Daniel Martinez,Male,20,Fixed Deposit,91536.28,Bangalore,757,Not Applied,10002.21,62,02-03-2025
6d389145-b495-4074-b6d5-22c45599c59f,Sue Nelson,Female,36,Current,291937.74,Kolkata,321,Pending,89147.51,53,10-08-2024
dfa562d8-c7c3-4c7e-8e59-f662df1ad2c8,Lisa Johnson,Female,37,Fixed Deposit,211290.85,Mumbai,747,Rejected,109276.93,41,02-04-2025
c9c5e3bd-3ba7-4b9b-8df6-7a107df1b98e,Felicia Harper,Male,49,Recurring,446443.18,Bangalore,421,Rejected,20380.54,20,04-05-2025
bb6b0b2b-5a7a-4bba-8ad4-530d971f487d,Jared Davis,Male,24,Fixed Deposit,408904.34,Kolkata,875,Not Applied,194884.85,78,18-01-2025
1c9d74c1-a0fd-4271-b96c-17bd35ec1358,Noah Bright,Male,69,Fixed Deposit,171566.86,Chennai,521,Not Applied,52963.81,80,16-03-2025
fa2de0b7-f232-4ddd-833f-95b0fb8d18fc,Kaitlin Burns,Other,58,Savings,130452.29,Mumbai,496,Rejected,67797.76,21,19-01-2025
31f0ecf8-502e-4097-a524-a09c76e92b69,Katie Martin,Female,50,Recurring,190466.51,Delhi,389,Approved,67749.08,37,21-06-2025
8881eff9-550e-4f3f-b2bf-3e0497c49809,Rhonda Brown,Female,57,Savings,295557.18,Chennai,483,Approved,53779.17,98,14-12-2024
f9542543-218e-4345-bfaf-72b7b1c9865d,Stacy Barnes,Female,56,Current,134763.76,Mumbai,826,Rejected,10280.03,79,06-07-2024
113e24bc-c286-487c-a696-b7a3e5823737,Kelsey Weeks,Female,35,Current,312450.31,Hyderabad,898,Approved,148575.51,7,18-12-2024
109da62e-ece0-44b3-921e-e76ddfbca8c4,Elizabeth Cox,Female,57,Recurring,205296.41,Kolkata,521,Not Applied,193700.64,61,06-03-2025
7629beea-1ac6-4737-83d2-8b60119ab414,Jackie Reynolds,Other,18,Fixed Deposit,276471.54,Hyderabad,569,Pending,52615.76,46,05-07-2025
be44b149-5bf3-4202-8e4f-78fa37d28858,Katie Ryan,Male,28,Savings,218627.14,Chennai,733,Not Applied,135978.97,16,13-02-2025
73c71aff-d57a-4f0e-b288-5d96c03e92b9,Christina Rodriguez,Other,45,Recurring,147938.41,Hyderabad,832,Pending,150960.3,16,27-12-2024
e6bb4d9d-27ad-411f-80ff-38822bcaf97c,Kristine Vang,Other,42,Savings,474278.2,Mumbai,656,Rejected,171200.82,89,30-08-2024
ccfea704-23c5-45d1-9841-4413952d6059,Jordan Adams,Other,67,Fixed Deposit,382039.29,Delhi,535,Rejected,90299.55,12,15-05-2025
fbe6006f-058a-4fc5-b5ad-df178e9f5bec,Robin Williams,Male,40,Savings,70916.47,Hyderabad,548,Pending,67556.87,16,16-12-2024
9134fd14-85a5-4fcb-aaa3-4377b5d635dc,Cheryl Craig,Male,48,Recurring,434365.52,Chennai,717,Approved,71806.08,37,15-03-2025
c8116a53-7b8e-406c-8e28-7f8b2ad149e0,Tina Fleming,Female,47,Fixed Deposit,244228.17,Chennai,302,Rejected,145398.05,80,21-07-2024
7b295592-a6d2-44b3-b346-c9236583e2b1,Jacqueline Foster,Other,59,Fixed Deposit,447381.56,Bangalore,672,Pending,165188.1,77,06-11-2024
a7bf12d8-1809-42a0-938f-fe0be3bd76aa,Christine Martinez,Female,52,Recurring,400127.77,Hyderabad,513,Approved,44506.65,44,30-05-2025
12420c26-4b1c-4f39-8a31-b9ff360db692,Tracy Hughes,Male,24,Fixed Deposit,213181.54,Mumbai,777,Pending,80478.79,5,27-05-2025
b29ef27f-7dce-4985-aadd-be579c2ef8fb,Brenda Garcia,Male,33,Savings,12212.18,Mumbai,356,Rejected,181368.64,34,18-10-2024
a17c83f8-d26c-4874-b446-438caf9ea18b,Laura Ali,Male,43,Current,135070,Bangalore,653,Rejected,163271.77,13,15-12-2024
09dda916-c411-4efa-9355-616c12f9fbd4,John Stone,Male,65,Recurring,271275.47,Hyderabad,589,Not Applied,197123.1,71,18-09-2024
ea652710-cfd2-4cc6-8bc7-ee70f7340ce6,Jeffery Moon,Other,69,Savings,317105.63,Kolkata,685,Pending,153307.17,60,24-04-2025
d8a1771b-39ce-414d-bc24-fb201e391686,Erica Bell,Female,66,Fixed Deposit,129685.96,Kolkata,339,Approved,84707.09,14,14-01-2025
651b6aec-66e2-4934-8446-e9f3b892bd62,Desiree Patton,Male,19,Current,70538.68,Bangalore,648,Rejected,122221.19,53,24-01-2025
3e13d53f-674a-4b13-9477-3f8656c66b4e,Clinton Sanchez,Female,18,Savings,417630.19,Chennai,637,Not Applied,135592.71,26,01-08-2024
6686d8a6-9c54-4026-8762-2e581dfe4f09,Kenneth Schultz,Male,65,Recurring,492216.69,Delhi,636,Not Applied,24906.61,12,07-01-2025
d5848d80-b5fa-4182-ad8d-38d2dff0dadb,Jennifer Bridges,Female,29,Fixed Deposit,263319.4,Kolkata,662,Approved,113454.42,30,06-12-2024
50ca9071-fd38-4231-ab08-a5131b18be17,Robert Miller,Female,22,Recurring,86667.96,Hyderabad,706,Rejected,144770.96,34,26-07-2024
e64037f5-9e18-4919-9957-e554218e4865,Denise Underwood,Male,54,Savings,136881.36,Delhi,783,Not Applied,41791.05,59,16-12-2024
e11160ca-4231-44f3-acb7-934384d13097,Isaac Parker,Male,49,Current,10176.95,Mumbai,462,Approved,158320.03,5,22-03-2025
d22dcbc8-9acb-4456-821e-5afac21ef581,Miss Caitlin White,Female,26,Savings,457235.1,Mumbai,795,Approved,120916.83,68,10-10-2024
316fef26-1f25-4f5e-8062-4440788020a3,John Barry,Other,58,Savings,59757.79,Kolkata,599,Pending,190922.14,85,12-01-2025
a4413e5e-0a46-448f-a946-99d42563c3fb,Adam Wallace,Male,52,Fixed Deposit,288681.72,Chennai,346,Pending,18060.24,57,25-05-2025
79bbdb4f-78fd-45b4-a330-9524bb49d3b7,William Rodriguez,Male,36,Recurring,137753.56,Mumbai,335,Rejected,60411.97,48,19-08-2024
69866582-da16-4ff6-b9a2-93986fb7c189,Brandon Bishop,Other,65,Savings,277534.82,Delhi,501,Not Applied,124295.24,22,23-04-2025
c062135a-b06b-447c-be96-f9b0a1d1e0f5,Beth Lamb,Other,33,Savings,326058.77,Chennai,771,Not Applied,66346.38,88,23-04-2025
0d78d9a3-9ea1-4dc2-b3b8-09054730aea3,Tracie Jenkins,Male,20,Current,415041.16,Kolkata,725,Pending,145740.59,33,21-11-2024
07afabf1-4e02-413a-8180-bdccd16157b8,Julie Burke,Male,37,Current,104004.21,Mumbai,773,Rejected,154211,25,15-04-2025
c4ab20fe-fd2b-4b80-9c0c-85f3ef3b9359,Michael English,Male,41,Recurring,6486.92,Kolkata,610,Not Applied,29478.03,46,08-02-2025
66e34522-63b4-4af1-9bc1-28d3fae24cb6,Louis Roberts,Male,50,Recurring,69305.93,Chennai,564,Approved,107632.35,4,29-05-2025
ccc5dd9f-ee51-49bf-9db4-1afab1499d67,Kelli Brown,Female,41,Fixed Deposit,450109.3,Chennai,388,Approved,106689.21,89,18-04-2025
8f599c4b-9e3b-4524-9768-69e584cad61c,Victoria Roach,Female,69,Recurring,437071.15,Chennai,497,Approved,80163.35,19,13-12-2024
772ab260-0349-4902-b698-bd54cc17393a,Valerie Peters,Female,28,Current,299109.14,Bangalore,560,Approved,187255.72,5,23-11-2024
ddf532d3-002a-4684-bf6a-3a1c17566b28,Jason Nelson,Male,66,Recurring,300657.91,Hyderabad,353,Pending,167226.2,69,12-05-2025
0b10ad9c-5509-40c9-b0ea-1f693a8e9dfb,Savannah Santana,Female,25,Savings,332853.3,Bangalore,432,Rejected,142469.78,58,02-05-2025
ce72c85b-4f6d-4b3d-aff8-f99f306c1ffc,Joseph Johnson,Male,53,Recurring,88510.27,Delhi,659,Approved,145722.06,63,23-02-2025
5f1493bf-7fa0-488c-8dd3-ead2b96f10e5,Ashley Hancock,Male,55,Recurring,457291.56,Chennai,741,Approved,97726.07,17,01-01-2025
c18e77d5-ee9c-4ab1-8fd7-1dd1465724c4,Christine Hill,Female,57,Fixed Deposit,209966.49,Hyderabad,899,Not Applied,184988.96,3,29-09-2024
1e20cddd-68fa-4bea-a479-0432b7b528fa,Andrea Juarez,Male,37,Savings,192186.13,Chennai,860,Pending,141973.13,16,01-12-2024
849db895-798d-4821-b503-1d3bbe92f906,Jason Lewis,Female,52,Fixed Deposit,259939.93,Hyderabad,686,Not Applied,148506.4,13,20-06-2025
deabb4c8-b2f2-4305-99dd-bac0760d45de,Brandy Rose,Female,65,Current,24436.02,Mumbai,553,Not Applied,173721.27,77,06-10-2024
0858ff25-fafe-4852-9f69-3be07bdae542,Lauren Kelley,Female,42,Recurring,83975.4,Delhi,682,Not Applied,62073.6,12,28-07-2024
cde41d7e-5eb7-497f-b3af-033965fcc512,Mark Jackson,Female,52,Recurring,369278.77,Hyderabad,771,Approved,163343.47,6,08-08-2024
f4e28ccb-86b7-4b48-b628-82cc816f7cdf,Christina Bradshaw,Female,42,Current,42316.54,Delhi,371,Rejected,47095.71,43,06-02-2025
56502b64-29da-4022-bf82-ab92a275cd42,Linda Carlson,Other,46,Fixed Deposit,301972.9,Kolkata,546,Pending,75614.97,14,01-06-2025
59c667c6-7bea-40f6-832d-a08153aa21ab,April Galloway,Other,35,Savings,123429.21,Chennai,804,Approved,73765.99,18,05-12-2024
753ad179-e913-4240-8a11-64a4209a8785,Kimberly Turner,Other,63,Fixed Deposit,195258.51,Mumbai,530,Pending,195919.84,62,03-01-2025
0c2e5568-ef16-4cdd-ba26-3741e9312746,Jesus Proctor,Other,35,Fixed Deposit,145058.17,Kolkata,643,Approved,172742.07,34,19-09-2024
1820ce34-6cdc-4c1c-bd51-d80b8a505c39,John Sandoval,Other,19,Savings,178480.69,Hyderabad,653,Rejected,143222.27,80,25-10-2024
ac47ee25-d82e-4f45-a0be-c1e563841222,Kim Olson,Female,52,Recurring,359803.91,Bangalore,411,Rejected,148140.78,34,30-01-2025
30d87f64-32fa-4888-bfae-7740f867fc39,Ashley Rocha,Male,33,Fixed Deposit,149263.74,Hyderabad,517,Pending,116793.83,18,22-07-2024
e28bea9d-92ff-40f6-a57e-b7788e0d58d5,Ryan Delgado,Male,58,Current,283635.92,Chennai,501,Not Applied,189947.23,19,27-07-2024
990818b0-7deb-4200-b9ae-834eaceaef7f,Robert Morris,Female,53,Savings,238549.15,Hyderabad,316,Approved,104289.16,99,13-06-2025
b80185b5-23c3-47d2-9a1e-4318e8addb97,Ryan Anderson,Male,50,Recurring,332171.91,Delhi,315,Pending,82298.36,34,16-03-2025
4319639a-2646-4234-8b69-a10077aeba76,Amanda Salas,Male,21,Savings,468478.04,Hyderabad,799,Not Applied,40976.71,31,23-02-2025
96680383-8bb0-42b4-930b-c0e71369c674,Jordan Lane,Other,50,Current,366553.48,Chennai,464,Rejected,159379.07,47,17-02-2025
cbf1911a-b4b2-4f3e-8fa0-6f1346ed7aab,Ashley Edwards,Other,31,Savings,108255.25,Chennai,611,Approved,149544.35,43,09-03-2025
7e3f4bc7-8486-497e-81b7-be0032e00ce1,Raymond Vance,Other,38,Savings,16560.38,Bangalore,479,Rejected,83027.46,23,29-10-2024
72fc4ac9-10c1-451b-91b5-907d1b88e2c8,Samantha Sanders,Male,65,Fixed Deposit,131869.76,Mumbai,864,Approved,14786.75,60,21-03-2025
87825e0e-0461-4172-9623-89e84b06feae,Katelyn Wallace,Other,37,Current,297943.89,Mumbai,456,Not Applied,169409.49,16,05-10-2024
20b79588-da6b-4089-983c-901503529813,Tammy Williams,Female,25,Current,26661.48,Mumbai,558,Approved,12169.42,70,11-11-2024
406eb62b-ed5a-4e84-8da4-c1ee24678d06,Jordan Rice,Male,24,Current,248686.76,Kolkata,824,Not Applied,143702.96,49,08-04-2025
afe6a0f1-02bc-43d7-aa6d-06d4a832acfc,Joanna Sanchez,Male,20,Savings,298824.58,Mumbai,805,Approved,194348.85,64,18-08-2024
cbee88ea-9558-4a5d-b105-9fa8dee83fb2,Randy Mccormick,Other,34,Current,167787.7,Kolkata,412,Pending,93155.65,98,06-12-2024
5f7474d6-5bbe-4223-8c4b-6ce06d91baae,Susan Palmer,Female,50,Current,385685.19,Hyderabad,782,Rejected,54644.95,31,01-01-2025
72c1fb64-e4d3-4604-aeb7-5d9fe30c9785,Sarah Wheeler,Other,65,Current,54192.53,Bangalore,575,Approved,143925.49,35,11-07-2024
2ed39d19-7112-4433-98c2-201fed9d43ed,John Bradford,Other,29,Fixed Deposit,38493.75,Chennai,590,Approved,165254.35,12,01-11-2024
c96b31c9-06c6-4f1f-94e5-5a0f24174791,Emily Browning,Male,68,Current,364366.19,Kolkata,380,Rejected,113821.76,69,09-01-2025
cf5a6a74-89ac-4d80-94cb-aaffbdb4c4c3,Michelle Martinez,Male,39,Savings,248250.17,Hyderabad,348,Approved,193736.7,57,29-11-2024
9cce7688-fae8-430d-a27c-eb09e775718a,Matthew Rodriguez,Other,39,Fixed Deposit,344512.8,Bangalore,737,Rejected,19817.06,13,16-11-2024
b999ee43-c123-4037-ac53-625d916c20f2,Richard Franco,Male,63,Current,217978.84,Kolkata,598,Not Applied,105911.16,36,03-10-2024
2049e480-05ae-4d1c-9610-8ca6ed693999,Deanna Russell,Male,47,Current,123954.61,Bangalore,562,Pending,146506.25,78,29-10-2024
0ab122ca-a2e0-48ec-b62f-a1d802e3dddf,Lindsey James,Male,55,Fixed Deposit,409732.06,Hyderabad,738,Pending,173901.69,67,16-06-2025
09416f38-37bc-4c44-81fc-c95f12a17720,David Boyd,Other,55,Current,399908.52,Mumbai,759,Rejected,44058.57,39,04-12-2024
b7f50d72-b145-4637-8231-d333b43a6522,Anna Dean,Male,62,Savings,347653.54,Mumbai,395,Pending,162000.66,58,16-10-2024
ddd8ca14-fd2b-4091-ba8e-3938625dac8d,Jeffrey Fuller PhD,Other,68,Savings,136800.42,Hyderabad,666,Rejected,115014.34,79,20-05-2025
f3415924-df96-44c0-bc35-31f48452cd8b,Margaret Anderson,Male,25,Current,295525.1,Bangalore,381,Pending,85345.2,91,30-01-2025
